"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775370789216567599","Wed Apr 03 03:52:35 +0000 2024","0","Youtube : Irsan Edukasi #snbt2024 #soalSNBTharian #soalsnbtbocor #soalsnbt2024 #pejuangptn2024 #utbksnbt2024 #utbk2024 #irsanedukasi #sanschiffer #dailySNBT2024 #ceritacerdas #SNPMB2024 #tryoutSNBT2024 #lulusPTN2024 #kurikulummerdeka #merdekamengajar #gurupenggerak https://t.co/tPM8yJyEcW","1775370789216567599","https://pbs.twimg.com/ext_tw_video_thumb/1775370279130447872/pu/img/Kh9RRYwOMbZqihpS.jpg","","in","","0","0","0","https://twitter.com/irsanedukasi/status/1775370789216567599","1766063508066856960","irsanedukasi"
"1775395262741241884","Wed Apr 03 05:29:50 +0000 2024","1","thx to twitter university karna kemarin ada financial advisor yg share cara itung estimasi biaya pendidikan yg bener kayak gimana.. ini perhitungan gue untuk SD swasta--yg tidak berbasis agama tertentu di jakbar--yg pake kurikulum merdeka dgn kenaikan biaya pendidikan 10%/tahun https://t.co/fXVnBmyuLC","1775395262741241884","https://pbs.twimg.com/media/GKN4kSBasAADGaM.jpg","","in","Bonn, Germany","0","1","0","https://twitter.com/cacingkremik/status/1775395262741241884","72577557","cacingkremik"
"1775903814345998612","Fri Apr 05 10:21:16 +0000 2024","6","@Jwalpardd @zanatul_91 Itulah bukti kurikulum merdeka sak karepmu dewe Awokawokawok","1776193380378378391","","Jwalpardd","in","","0","0","2","https://twitter.com/Kartika4567/status/1776193380378378391","1606183761904664576","Kartika4567"
"1776662040322666711","Sat Apr 06 17:23:33 +0000 2024","0"," Kamu pake kurikulum merdeka kan ya? Aku masih pake kurikulum tilas apasih bedanya? - materinya lebih ringkas trs ada raport P5 nya jugaa kalau mau tau lebih lengkap cek thread ak yaa https://t.co/1AM5g91HUf https://t.co/S7CWAb645T","1776662040322666711","","","in","25'","0","0","0","https://twitter.com/k___ale/status/1776662040322666711","1472513834229252096","k___ale"
"1775376823905616085","Wed Apr 03 04:16:34 +0000 2024","0","Halo #studytwt aku mau tanya nih.. Adakah yg menggunakan Kurikulum Merdeka di sekolahnya?","1775376823905616085","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://twitter.com/mamahanoy/status/1775376823905616085","1623353683990949893","mamahanoy"
"1778133491902980155","Thu Apr 11 03:02:28 +0000 2024","0","@abu_waras Dari dulu emang bikin ulah si Nadiem ini. Udh zonasi kurikulum merdeka trus ngerombak² ini.","1778257279701397611","","abu_waras","in","","0","0","0","https://twitter.com/markisamelon/status/1778257279701397611","1554501728086949888","markisamelon"
"1778212460698464447","Thu Apr 11 00:04:22 +0000 2024","0","Materi Kimia Kurikulum Merdeka gajelas banget anying masa ada 2 materi biologi nyasar? kalo mau ngajarin keberlanjutan dkk gak begini juga caranya broski.","1778212460698464447","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://twitter.com/adhmrdkn/status/1778212460698464447","2334348769","adhmrdkn"
"1777168970724028542","Mon Apr 08 02:57:55 +0000 2024","0","Tepuk tangan buat tinggi Btw pendidikan kita belum pantes pake kurikulum merdeka deh mengingat masih banyak yg literasi rendah","1777168970724028542","","","in","","0","0","0","https://twitter.com/momysharkdududu/status/1777168970724028542","50301193","momysharkdududu"
"1776933254068859240","Sun Apr 07 11:21:16 +0000 2024","2","Pola komunikasi gen z &amp; alpha di tiktok adlh contoh kegagalan yg entah disengaja/tidak oleh negara dlm aspek pendidikan pd era postmodern. Seharusnya kurikulum merdeka memang khusus untuk pendidikan tinggi. SD-SMP-SMA belum waktunya fokus kolaborasi seharusnya fokus fundamental","1776933254068859240","","","in","Surakarta","0","1","0","https://twitter.com/UserHanifIqbal/status/1776933254068859240","1142085132569858048","UserHanifIqbal"
"1776819455068455080","Sun Apr 07 16:33:08 +0000 2024","0","@tanyakanrl produk kurikulum merdeka belajar...wkwk. bener2 merdeka pikirannya..bebass..lepass.","1777011738208350213","","tanyakanrl","in","","0","0","0","https://twitter.com/arga_perwira31/status/1777011738208350213","1548127566334070786","arga_perwira31"
"1776174179391598998","Fri Apr 05 09:05:04 +0000 2024","0"," *⁀ pembentukan karakter nya gimana dong? Menurutku pendidikan karakter tidak cuma dari Pramuka aja. Di kurikulum merdeka ada P5 untuk membangun karakter leadership dan work team yaitu karakter pelajar pancasila. Aku juga ngerasain banget kalo P5 membentuk karakter siswa.","1776174203525570912","","studychups","in","kurikulum merdeka","0","1","0","https://twitter.com/studychups/status/1776174203525570912","1600813602138882048","studychups"
"1775483088094863730","Wed Apr 03 11:18:49 +0000 2024","0","Di rep ada kata kurmer kurmer dan gue mikir bentar kurmer teh naon.. Taunya Kurikulum Merdeka","1775483088094863730","","","in","","0","0","0","https://twitter.com/IUyntr/status/1775483088094863730","100639271","IUyntr"
"1775516209611690316","Wed Apr 03 13:30:26 +0000 2024","0","yang nanya kok bisa ini kejadian karena ada kurikulum baru (kurikulum merdeka). terus kemarin waktu pengumuman serentak beberapa univ keliatan gak menerima sekolah dg kurmer jadinya kepala sekolah pada ajuin banding.","1775516209611690316","","","in","","0","1","0","https://twitter.com/jenangmerah/status/1775516209611690316","1430746040630611974","jenangmerah"
"1776423327177027705","Sat Apr 06 01:35:00 +0000 2024","0","ptn! tadi lewat tl revisi kurikulum merdeka itu apa ya? ada yg bisa jelasin?","1776423327177027705","","","in","RULES 👉","0","0","0","https://twitter.com/sbmptnfess/status/1776423327177027705","1205629250423779328","sbmptnfess"
"1775505690523812305","Wed Apr 03 12:48:38 +0000 2024","0","tipe art yang ada di buku Bahasa Indonesia kurikulum merdeka ","1775505690523812305","","","in","🇮🇩","0","0","0","https://twitter.com/yooncimol/status/1775505690523812305","559220359","yooncimol"
"1775529310008570052","Wed Apr 03 23:19:11 +0000 2024","2","@alxyz234 aa masha Allah.. samaa kaa aku jugaa sekolah ku juga kurikulum merdeka.. bener gaa ya ini.. https://t.co/aWi7kCfDnw","1775664372511281638","https://pbs.twimg.com/media/GKRtVPyboAAeBON.jpg","alxyz234","in","","0","1","0","https://twitter.com/lovelyybitjhh/status/1775664372511281638","1319289963536502787","lovelyybitjhh"
"1778201831598068017","Wed Apr 10 23:22:42 +0000 2024","0","Mending evaluasi kurikulum merdeka tuh pak banyak yg ngeluh dan kritik padahal","1778201974489669840","","sipalingcadel","in","","0","0","0","https://twitter.com/sipalingcadel/status/1778201974489669840","1227550085937946625","sipalingcadel"
"1775454443955515736","Thu Apr 04 08:40:58 +0000 2024","0","@jopastibisa @sbmptnfess bukan kurikulum merdeka akuuu wkwk","1775805749064765798","","jopastibisa","in","","0","1","0","https://twitter.com/makkariq/status/1775805749064765798","1422787482697928706","makkariq"
"1776987096642961689","Sun Apr 07 22:34:06 +0000 2024","49","@idextratime @ARSIPAJA Beda eti iq mah kemampuan problem solving dkk. Kalo ini tes wawasan nyimak pelajaran sekolah apa ngga. Tapi ga tau sekarang kurikulum merdeka ngajarin peta buta apa tidaks","1777102580973535692","","idextratime","in","here and there","0","5","4","https://twitter.com/ardiuna/status/1777102580973535692","34215618","ardiuna"
"1775475855642480918","Wed Apr 03 10:50:05 +0000 2024","0","Usai Jadi Polemik Nadiem Kini Pertimbangkan Pramuka Masuk Kurikulum Merdeka https://t.co/jgtM4w34iy #News","1775475855642480918","","","in","Jakarta","0","0","1","https://twitter.com/liputan6dotcom/status/1775475855642480918","47596019","liputan6dotcom"
"1777661690688966706","Wed Apr 10 11:03:14 +0000 2024","0","@collegemenfess bener aku beberapa kali bantuin tugas mamaku (guru TK) pake kurikulum merdeka yang untuk anak TK aja disuru pakai metode HOTS dan C4-C6. kayaa dibilang jangan dominan C1 C2 padahal kan itu tahap pembelajaran awal buat melatih pemahaman dasar anak dulu karena masi bocil. hmmm","1778015878891831563","","collegemenfess","in","","0","0","0","https://twitter.com/yourshawty637/status/1778015878891831563","1200438652037287937","yourshawty637"
"1775691148121735369","Thu Apr 04 01:05:35 +0000 2024","0","Kurikulum Merdeka: Dikritik Sekeras-kerasnya Didukung Sebesar-besarnya https://t.co/C7nXTnISZ1 #HLKompasiana","1775691148121735369","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1775691148121735369","23786106","kompasiana"
"1775739593457021152","Thu Apr 04 04:18:05 +0000 2024","0","ga lama lagi Kurikulum Merdeka diganti Kurikulum Pancasila alias NKK/BKK ","1775739593457021152","","","in","5150 ","0","0","0","https://twitter.com/tidakterimabon/status/1775739593457021152","1208776440348430337","tidakterimabon"
"1775436282929516937","Wed Apr 03 08:12:50 +0000 2024","1","Makan itu kurikulum merdeka. Loe orang semua pada mingkem dulu. Skr gikiran kesenggol kepentingannya langsung baru koar2. Khas indo lah.","1775436282929516937","","","in","","0","0","0","https://twitter.com/harto131/status/1775436282929516937","1290499552705826818","harto131"
"1775430228405612711","Wed Apr 03 07:48:47 +0000 2024","0","Mendikbud Ristek Nadiem Makarim menjelaskan Pramuka tetap menjadi ekskul wajib https://t.co/ND8noJwL8G","1775430228405612711","","","in","iNews Tower","0","1","0","https://twitter.com/officialinews_/status/1775430228405612711","132078023","officialinews_"
"1776819455068455080","Sun Apr 07 04:32:08 +0000 2024","1","@kikir @tanyakanrl hasil kurikulum merdeka pok ame2...yg penting anak seneng @Kemdikbud_RI","1776830291275108669","","kikir","in","Ubud, Bali","0","0","0","https://twitter.com/gheri_satria/status/1776830291275108669","3244335422","gheri_satria"
"1775873532565872806","Thu Apr 04 13:10:18 +0000 2024","0","Aku ngerasa kasian sama anak kurikulum merdeka ini banyak materi matematika yang ga didapet","1775873532565872806","","","in","","0","0","0","https://twitter.com/sebatang_rkk/status/1775873532565872806","1445137122088808451","sebatang_rkk"
"1775941874303565861","Thu Apr 04 17:41:52 +0000 2024","0","Banyak orang yang berkomentar tentang di hapuskannya pramuka sebagai ekskul wajib (mengikut dari kurikulum sebelumnya K13) setahuku memang sejak kurikulum merdeka Pramuka wajib sudah tidak diadakan lagi disekolah-sekolah.","1775941874303565861","","","in","Disampingmu... ","0","0","0","https://twitter.com/Meylihat/status/1775941874303565861","1368615806","Meylihat"
"1775555137899249939","Wed Apr 03 21:07:50 +0000 2024","0","@teroseng @rgkkesalahan @frisianredflag @sbmptnfess iya bener sekolahku juga sekarang udah jadi sekolah penggerak. penerapan kurikulum merdeka dari 2 tahun lalu","1775631319323877555","","teroseng","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/neptunezioo/status/1775631319323877555","1489265168265539585","neptunezioo"
"1775465171588206641","Wed Apr 03 10:07:38 +0000 2024","0","Kurikulum Merdeka: Dikritik Sekeras-kerasnya Didukung Sebesar-besarnya https://t.co/JOPkuiP8sL","1775465171588206641","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1775465171588206641","23786106","kompasiana"
"1775454443955515736","Wed Apr 03 20:43:09 +0000 2024","1","@sbmptnfess kalau baca rep nya faktor utamanya karena sekolah pakai kurikulum merdeka. ada yang tau nggak ya guys apa yang bikin cuma kurikulum merdeka dapat revisian begini?","1775625108113256630","","sbmptnfess","in","","0","2","0","https://twitter.com/flewnotfew/status/1775625108113256630","1182913473098862594","flewnotfew"
